"id","url1","url2","confidence","recognized","responseTime","detectedUrl1","detectedUrl2"
"1","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777341/wfytjskd64nsl3utorg7.png","http://res.cloudinary.com/dnzfxbo7p/image/upload/v1520786720/1_D.jpg",0.6045779,1,870,1,1
"2","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777391/ix75mek9ebtpvon7tdak.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777775/yfa8m8kc0c1jdhjhyz7d.jpg",0.7340132,1,1355,1,1
"3","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777432/y5yednph0jcn4hnonldd.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777808/va4ukzowa1gwowqgdfdm.jpg",0.7274568,1,1195,1,1
"4","http://res.cloudinary.com/dnzfxbo7p/image/upload/v1520785168/4_.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777816/vqovwmvefbu5pduaxllf.jpg",0.6886726,1,1210,1,1
"5","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777451/rqnxyzxrq4jgtqbmeljt.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777818/wpvsvbizsu67etyglv9i.jpg",,0,1381,1,1
"6","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777453/htxuguocu00uqblvosgm.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777820/ygqgqjjfu6gzh5aw9jjd.jpg",,0,1157,1,0
"7","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777454/jakzg5i4ymeautw8izfa.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777821/caopondbgrlwwmwqzfin.jpg",0.932937,1,1284,1,1
"8","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777459/pwagdre28qftcwuxlgy8.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777823/huzskhwapk4i45i1srnv.jpg",,0,1275,1,0
"9","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777472/apgzhjlwurqix8rjcyp9.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777825/lfdxfrck2feiiyrspd3g.jpg",0.8027216,1,1215,1,1
"10","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777310/ziubwaojdpg9alzpjqqd.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777733/bzjbv63dkzu2uy2yckkz.jpg",0.93106115,1,1320,1,1
"11","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777315/lgqq9u27hvijlls0rvav.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777734/nxm3xz9amnkrobp7f5cm.jpg",0.67709714,1,826,1,1
"12","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777323/of0buxtk6fek8ripdsft.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777736/rbxg7e3iwmvl29khtxxh.jpg",0.87214243,1,1740,1,1
"13","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777324/iocppeufniacfkomz3jc.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777739/gccqrkd5lyipu7c3xgnb.jpg",,0,1422,1,0
"14","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777329/saeusgquhf0888eglyuy.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777741/mr11jjwyaveiqkxyj67a.jpg",0.6062095,1,1615,1,1
"15","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777331/wyj8a491q56ifukotsnn.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777744/fnfxn83vfnfzid1fv1zv.jpg",,0,1440,1,1
"16","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777333/ug687eekotwoueqtchcx.jpg","https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777746/aaxiy4nhecc4wp8srrlb.jpg",0.7855334,1,1342,1,1
