id,url1,url2,confidence,recognized,responseTime,detectedUrl1,detectedUrl2
26,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777367/jybcqdcmdnt8xjvlbaod.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777369/kukarrtw7a2lbgqiybr7.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777370/f1i1jokfqgip63mfwf6x.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777371/gk0qpczmeoawvegncohj.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777864/r0c1dwcphuffew6ko16z.jpg,77,1,15150,1,1
27,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777379/mhdfieky6n0qspf47la9.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777380/pmoj7azelaqvzxxlhq1o.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777381/qjnknutb44nt1ewcsuhx.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777866/brsacou3hhopke6a9xnm.jpg,74,1,15590,1,1
28,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777387/bnc3eq5zhuw5aiq0uc0f.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777868/ls6rxk4mom6ief8lwa9a.jpg,66,1,15963,1,1
29,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777389/lcho29dpi1ojdzzxvj2x.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777872/vavgraajra9hp01xisbk.png,66,1,1534,1,1
2,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777391/ix75mek9ebtpvon7tdak.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777395/thayztlxwc8kotrighwy.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777396/gc3jymd6ihumnbgrukta.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777397/wqezqxnczcyfuaelnvys.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777874/rwdxtlkcb2ong5uvukiw.jpg,,0,0,1,0
30,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777399/y0onn7ecelaap5ofylzl.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777876/ljke6a0ifhzs1o4poefn.jpg,65,1,16239,1,1
31,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777401/dvem2olg98davflun1ce.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777878/z5t05vzcycre2nsscy8s.jpg,58,0,27543,1,1
32,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777403/khaz5nskl04sruabnxte.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777880/b1mzcuz9qmjcv4b50rwg.jpg,,0,0,1,0
33,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777405/czyg5idrfmlos9y3ydxk.png""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777882/ctovd0dzttxyghomhkjz.jpg,41,0,15120,1,1
34,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777406/faqzjsngk7ukmxpolbig.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777408/mggtlsbeysuf1vggurct.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777410/b5tgyl3wrmwpucaumhgg.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777884/ieppxwnf2nahlax7yxpa.jpg,,0,0,1,0
35,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777415/xn3ttuureoutjcewlm3b.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777417/saxefo7qgmazfggssvpn.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777886/ovgy3momlknrul9jttt4.jpg,60,1,15324,1,1
36,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777419/qe5ol2vpcbodgrus0ily.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777421/etmdxtm7fjhj402ulq5g.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777889/mzpop2drsql19jerj5jv.jpg,72,1,16826,1,1
37,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777422/ol9qrudmmnxwmjsx7kor.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777891/nhayuzmdty3kgfqjbvmi.jpg,37,0,31583,1,1
38,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777424/yl6rpbcey3ifb9asrtl6.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777426/xwnp0cwpe8r4iipfluax.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777893/m8lfepvf1i6f1eqci35p.jpg,72,1,14666,1,1
39,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777428/ushg5qvsbvbah23ssa2o.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777430/mfq1obrtr72c41f5f6ct.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777894/xs6ox10jpgi0tyf5im6w.jpg,71,1,16219,1,1
3,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777432/y5yednph0jcn4hnonldd.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777434/iihftth2jfxhuyhcamza.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777435/okewok27sw6ttntdavqq.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777897/ceadvfd0637c2csdmbqq.jpg,63,1,15760,1,1
40,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777437/ysnftslmcwgipokvs8jy.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777439/xunimedo6hq4ljquz1ye.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777901/xgyndyqnqwkjsahodsnl.jpg,77,1,16298,1,1
41,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777443/c8cwchfthtzlvnqxgaor.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777903/syhc8um2pf4hrlev764h.jpg,71,1,16304,1,1
4,"[""http://res.cloudinary.com/dnzfxbo7p/image/upload/v1520789923/4_.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777447/ggsv2ugc6c2ygwrrinqr.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777449/iuyf7o4myenvdeaeinhv.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777905/h1g9otjsqnvoolasnxqc.jpg,70,1,16041,1,1
5,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777451/rqnxyzxrq4jgtqbmeljt.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777907/p2zqoymzwwsvaxfmgvmz.jpg,60,1,15704,1,1
6,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777453/htxuguocu00uqblvosgm.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777909/jvwxqfmzk9aomj6ba6d1.jpg,67,1,15311,1,1
7,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777454/jakzg5i4ymeautw8izfa.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777456/jq2gywgttb5rqpnsdk16.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777911/caawlwx5lnmfbmarlcsb.jpg,,0,0,1,0
8,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777459/pwagdre28qftcwuxlgy8.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777461/bj2nd0uwshyzbwelp6wd.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777467/jibeqa3ofaldb2ya3fjo.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777913/tzxb3lqgjut0khhd894n.jpg,,0,0,1,0
9,"[""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777472/apgzhjlwurqix8rjcyp9.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777473/zcaiuxkpb7l9kodcct4j.jpg"",""https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777474/ugbuqpqdumetpw7gvfnn.jpg""]",https://res.cloudinary.com/dnzfxbo7p/image/upload/v1520777916/bj2yklbxen1u1zgbuwvn.jpg,74,1,11745,1,1
